showdate,movieid,name,daily_boxoffice,daily_boxoffice_y,show_rate,show_rate_y,total_box_y,type_today,type_yesterday,cartoon,release_day,real_time_box_office
2017/10/26,1209176,六年，六天,22.79,24.56,0.1,0.2,5256.1,0.927358982,0.927358982,0,10,7.34
2017/10/26,1208031,你若安好,28.25,27.54,0.1,0.2,5256.1,0.927358982,0.927358982,0,10,2.74
2017/10/27,341173,王牌特工2：黄金圈,1373.5,1941.11,10.3,33.2,5546.6,1.222866053,0.927358982,0,8,200.82
2017/10/27,1198214,羞羞的铁拳,854.69,1002.21,7.7,20.4,5546.6,1.222866053,0.927358982,0,28,80.5
2017/10/27,1204596,天才枪手,292.18,492.01,2.6,11.1,5546.6,1.222866053,0.927358982,0,15,42.73
2017/10/27,1198177,缝纫机乐队,210.89,378.22,2,7.3,5546.6,1.222866053,0.927358982,0,29,19.22
2017/10/27,1176763,追龙,79.58,264,1.1,5.6,5546.6,1.222866053,0.927358982,0,28,7.46
2017/10/27,880690,我的爸爸是森林之王,53.31,20.46,0.9,1.5,5546.6,1.222866053,0.927358982,0,14,5.61
2017/10/27,1209085,十八洞村,312.98,210.58,0.8,3.2,5546.6,1.222866053,0.927358982,0,15,53.79
2017/10/27,345420,英伦对决,25.88,54.95,0.3,1.5,5546.6,1.222866053,0.927358982,0,28,1.35
2017/10/27,1204794,胡杨的夏天,14.93,19.53,0.2,0.5,5546.6,1.222866053,0.927358982,0,8,4.42
2017/10/27,346189,空天猎,18.58,38.08,0.1,0.5,5546.6,1.222866053,0.927358982,0,29,4.17
2017/10/27,344264,战狼2,9.04,14.13,0.1,0.4,5546.6,1.222866053,0.927358982,0,93,2.08
2017/10/28,338402,全球风暴,8784.62,6499.06,34.1,32.5,12622.7,1.735552241,1.222866053,0,2,1036.7
2017/10/28,247784,银翼杀手2049,1961.11,1606.78,18.2,20.6,12622.7,1.735552241,1.222866053,0,2,561.34
2017/10/28,1200664,常在你左右,809.26,1020.98,12.2,14.8,12622.7,1.735552241,1.222866053,0,2,142.7
2017/10/28,341173,王牌特工2：黄金圈,2640.41,1373.5,11,10.1,12622.7,1.735552241,1.222866053,0,9,386.95
2017/10/28,1198214,羞羞的铁拳,1792.65,854.69,9,7.8,12622.7,1.735552241,1.222866053,0,29,151.13
2017/10/28,880690,我的爸爸是森林之王,476.75,53.31,3.9,0.9,12622.7,1.735552241,1.222866053,1,15,67.89
2017/10/28,1204596,天才枪手,662.18,292.18,3.1,2.6,12622.7,1.735552241,1.222866053,0,16,105.38
2017/10/28,1198177,缝纫机乐队,432.7,210.89,2.3,2,12622.7,1.735552241,1.222866053,0,30,36.96
2017/10/28,1176763,追龙,149.44,79.58,1.3,1.1,12622.7,1.735552241,1.222866053,0,29,16.22
2017/10/28,1194409,因为爱情,59.34,49.89,1.2,3.9,12622.7,1.735552241,1.222866053,0,2,14.18
2017/10/28,1209085,十八洞村,359.1,312.98,0.8,1.1,12622.7,1.735552241,1.222866053,0,16,98.42
2017/10/28,345420,英伦对决,33.79,25.88,0.3,0.3,12622.7,1.735552241,1.222866053,0,29,3.3
2017/10/28,1204794,胡杨的夏天,17.12,14.93,0.2,0.2,12622.7,1.735552241,1.222866053,0,9,7.63
2017/10/28,344264,战狼2,18.21,9.04,0.1,0.1,12622.7,1.735552241,1.222866053,0,94,5.53
2017/10/28,346189,空天猎,14.24,18.58,0.1,0.1,12622.7,1.735552241,1.222866053,0,30,2.86
2017/10/29,338402,全球风暴,7056.26,8784.62,34.5,33.5,18516.2,0.806458868,1.735552241,0,3,898.42
2017/10/29,247784,银翼杀手2049,1457.12,1961.11,15.2,17.6,18516.2,0.806458868,1.735552241,0,3,396.32
2017/10/29,341173,王牌特工2：黄金圈,2116.4,2640.41,12.3,11,18516.2,0.806458868,1.735552241,0,10,375.56
2017/10/29,1198214,羞羞的铁拳,1574.15,1792.65,10.8,9.4,18516.2,0.806458868,1.735552241,0,30,176.52
2017/10/29,1200664,常在你左右,613.06,809.26,10.4,11.9,18516.2,0.806458868,1.735552241,0,3,90.98
2017/10/29,880690,我的爸爸是森林之王,558.24,476.75,4.3,3.9,18516.2,0.806458868,1.735552241,0,16,85.82
2017/10/29,1204596,天才枪手,582.51,662.18,3.7,3.1,18516.2,0.806458868,1.735552241,0,17,114.81
2017/10/29,1198177,缝纫机乐队,399.97,432.7,2.8,2.4,18516.2,0.806458868,1.735552241,0,31,44.42
2017/10/29,1176763,追龙,150.59,149.44,1.5,1.3,18516.2,0.806458868,1.735552241,0,30,21.29
2017/10/29,1194409,因为爱情,76.3,59.34,1.1,1.3,18516.2,0.806458868,1.735552241,0,3,16.58
2017/10/29,1209085,十八洞村,368.64,359.1,0.7,1,18516.2,0.806458868,1.735552241,0,17,130.87
2017/10/29,342109,咕噜咕噜美人鱼,48.06,40.69,0.7,0.8,18516.2,0.806458868,1.735552241,0,10,11.69
2017/10/29,345420,英伦对决,36.58,33.79,0.3,0.3,18516.2,0.806458868,1.735552241,0,30,5.97
2017/10/29,1204794,胡杨的夏天,9.01,17.12,0.2,0.2,18516.2,0.806458868,1.735552241,0,10,4.7
2017/10/29,1207188,钢铁飞龙之再见奥特曼,6.39,6.3,0.2,0.2,18516.2,0.806458868,1.735552241,0,29,1.06
2017/10/29,346189,空天猎,13.52,14.24,0.1,0.1,18516.2,0.806458868,1.735552241,0,31,2.74
2017/10/30,338402,全球风暴,3038.71,7056.26,35.6,33.8,15283.8,0.401503616,0.806458868,0,4,255.3
2017/10/30,247784,银翼杀手2049,512.41,1457.12,14.1,15,15283.8,0.401503616,0.806458868,0,4,87.88
2017/10/30,341173,王牌特工2：黄金圈,764.05,2116.4,13.6,12.2,15283.8,0.401503616,0.806458868,0,11,84.29
2017/10/30,1198214,羞羞的铁拳,612.7,1574.15,11.5,10.9,15283.8,0.401503616,0.806458868,0,31,45.19
2017/10/30,1200664,常在你左右,330.28,613.06,10.1,10.4,15283.8,0.401503616,0.806458868,0,4,30.3
2017/10/30,1204596,天才枪手,197.72,582.51,4.6,3.7,15283.8,0.401503616,0.806458868,0,18,24.5
2017/10/30,1198177,缝纫机乐队,183.79,399.97,3.3,2.8,15283.8,0.401503616,0.806458868,0,32,14.48
2017/10/30,1176763,追龙,78.32,150.59,1.6,1.5,15283.8,0.401503616,0.806458868,0,31,7.7
2017/10/30,880690,我的爸爸是森林之王,22.18,558.24,1.4,4.3,15283.8,0.401503616,0.806458868,-1,17,3.96
2017/10/30,1194409,因为爱情,10.68,76.3,1,1.2,15283.8,0.401503616,0.806458868,0,4,2.3
2017/10/30,1209085,十八洞村,221.1,368.64,0.7,0.9,15283.8,0.401503616,0.806458868,0,18,94.24
2017/10/30,345420,英伦对决,28.47,36.58,0.4,0.4,15283.8,0.401503616,0.806458868,0,31,2.23
2017/10/31,338402,全球风暴,2840.84,3038.71,35.6,35.1,6253.8,0.927358982,0.401503616,0,5,332.9
2017/10/31,341173,王牌特工2：黄金圈,778.85,764.05,13.9,13.5,6253.8,0.927358982,0.401503616,0,12,120.79
2017/10/31,247784,银翼杀手2049,464.37,512.41,12.6,13.8,6253.8,0.927358982,0.401503616,0,5,114.35
2017/10/31,1198214,羞羞的铁拳,656.91,612.7,12.2,11.6,6253.8,0.927358982,0.401503616,0,32,77.1
2017/10/31,1200664,常在你左右,403.31,330.28,9.7,10,6253.8,0.927358982,0.401503616,0,5,58.59
2017/10/31,1204596,天才枪手,202.07,197.72,4.8,4.5,6253.8,0.927358982,0.401503616,0,19,34.12
2017/10/31,1198177,缝纫机乐队,206.92,183.79,3.7,3.3,6253.8,0.927358982,0.401503616,0,33,24.83
2017/10/31,1176763,追龙,90.94,78.32,1.9,1.6,6253.8,0.927358982,0.401503616,0,32,10.39
2017/10/31,880690,我的爸爸是森林之王,25.02,22.18,1.3,1.4,6253.8,0.927358982,0.401503616,0,18,6.26
2017/10/31,1194409,因为爱情,6.67,10.68,0.9,1.1,6253.8,0.927358982,0.401503616,0,5,4.56
2017/10/31,1209085,十八洞村,216.12,221.1,0.7,0.9,6253.8,0.927358982,0.401503616,0,19,99.15
2017/10/31,672091,怨灵2,13.94,6.11,0.3,0.2,6253.8,0.927358982,0.401503616,0,20,1.1
2017/10/31,345420,英伦对决,23.91,28.47,0.2,0.5,6253.8,0.927358982,0.401503616,0,32,2.5
2017/11/1,338402,全球风暴,2524.75,2840.84,35.8,35.1,6230.3,0.927358982,0.927358982,0,6,315.39
2017/11/1,341173,王牌特工2：黄金圈,720.1,778.85,14.2,13.8,6230.3,0.927358982,0.927358982,0,13,120.3
2017/11/1,1198214,羞羞的铁拳,617.64,656.91,12.8,12.2,6230.3,0.927358982,0.927358982,0,33,71.79
2017/11/1,247784,银翼杀手2049,413.85,464.37,11.9,12.6,6230.3,0.927358982,0.927358982,0,6,98.23
2017/11/1,1200664,常在你左右,291.46,403.31,9.2,9.7,6230.3,0.927358982,0.927358982,0,6,43.7
2017/11/1,1204596,天才枪手,194.17,202.07,4.9,4.8,6230.3,0.927358982,0.927358982,0,20,33.28
2017/11/1,1198177,缝纫机乐队,198.13,206.92,3.9,3.6,6230.3,0.927358982,0.927358982,0,34,22.39
2017/11/1,1176763,追龙,94.33,90.94,2.1,1.9,6230.3,0.927358982,0.927358982,0,33,9.57
2017/11/1,880690,我的爸爸是森林之王,20.42,25.02,1.2,1.3,6230.3,0.927358982,0.927358982,0,19,4.71
2017/11/1,1194409,因为爱情,6.48,6.67,0.9,1,6230.3,0.927358982,0.927358982,0,6,2.79
2017/11/1,1209085,十八洞村,209.22,216.12,0.6,0.9,6230.3,0.927358982,0.927358982,0,20,64.24
2017/11/1,345420,英伦对决,20.85,23.91,0.3,0.3,6230.3,0.927358982,0.927358982,0,33,2.37
2017/11/1,672091,怨灵2,10.01,13.94,0.3,0.4,6230.3,0.927358982,0.927358982,0,21,0.97
2017/11/2,338402,全球风暴,2095.84,2524.75,34.9,35.3,5567.7,0.927358982,0.927358982,0,7,291.99
2017/11/2,341173,王牌特工2：黄金圈,657.89,720.1,13.9,14,5567.7,0.927358982,0.927358982,0,14,108.09
2017/11/2,1198214,羞羞的铁拳,571.89,617.64,12.8,12.7,5567.7,0.927358982,0.927358982,0,34,67.59
2017/11/2,247784,银翼杀手2049,360.1,413.85,11.2,11.9,5567.7,0.927358982,0.927358982,0,7,93.92
2017/11/2,1200664,常在你左右,239.35,291.46,8.8,9.3,5567.7,0.927358982,0.927358982,0,7,42.34
2017/11/2,1204596,天才枪手,184.01,194.17,4.9,4.9,5567.7,0.927358982,0.927358982,0,21,35.14
2017/11/2,1198177,缝纫机乐队,184.35,198.13,4,3.9,5567.7,0.927358982,0.927358982,0,35,24.16
2017/11/2,1176763,追龙,86.61,94.33,2.2,2.1,5567.7,0.927358982,0.927358982,0,34,9.1
2017/11/2,880690,我的爸爸是森林之王,17.99,20.42,1.2,1.3,5567.7,0.927358982,0.927358982,0,20,6.26
2017/11/2,1194409,因为爱情,5.29,6.48,0.8,0.9,5567.7,0.927358982,0.927358982,0,7,2.56
2017/11/2,1209085,十八洞村,224.15,209.22,0.6,0.9,5567.7,0.927358982,0.927358982,0,21,57.33
2017/11/2,345420,英伦对决,20.31,20.85,0.3,0.3,5567.7,0.927358982,0.927358982,0,34,2.86
2017/11/3,338402,全球风暴,1220.75,2095.84,12.2,34.5,5667.3,1.222866053,0.927358982,0,8,156.09
2017/11/3,1198214,羞羞的铁拳,338.69,571.89,3.8,12.8,5667.3,1.222866053,0.927358982,0,35,31.25
2017/11/3,341173,王牌特工2：黄金圈,291.04,657.89,3.4,13.8,5667.3,1.222866053,0.927358982,0,15,44.75
2017/11/3,1200664,常在你左右,62.46,239.35,1.1,8.9,5667.3,1.222866053,0.927358982,0,8,11.58
2017/11/3,247784,银翼杀手2049,100.94,360.1,1,11.2,5667.3,1.222866053,0.927358982,0,8,21.8
2017/11/3,1198177,缝纫机乐队,77.13,184.35,0.9,3.9,5667.3,1.222866053,0.927358982,0,36,7.46
2017/11/3,1204596,天才枪手,71.33,184.01,0.8,4.8,5667.3,1.222866053,0.927358982,0,22,10.04
2017/11/3,880690,我的爸爸是森林之王,37.02,17.99,0.8,1.2,5667.3,1.222866053,0.927358982,0,21,5.94
2017/11/3,1176763,追龙,19.21,86.61,0.4,2.2,5667.3,1.222866053,0.927358982,0,35,2.18
2017/11/3,1209085,十八洞村,196.91,224.15,0.2,0.9,5667.3,1.222866053,0.927358982,0,22,78.76
2017/11/4,249894,雷神3：诸神黄昏,14507.2,10594.3,44.6,41.7,15544.3,1.735552241,1.222866053,0,2,2898.73
2017/11/4,338328,密战,1824.87,1733.65,17.3,18.8,15544.3,1.735552241,1.222866053,0,2,214.01
2017/11/4,338402,全球风暴,2154.05,1220.75,12.2,12,15544.3,1.735552241,1.222866053,0,9,233.77
2017/11/4,1198214,羞羞的铁拳,796.85,338.69,4.4,3.8,15544.3,1.735552241,1.222866053,0,36,69.41
2017/11/4,346641,相爱相亲,226.85,232.09,4.1,6.8,15544.3,1.735552241,1.222866053,0,2,52.13
2017/11/4,341173,王牌特工2：黄金圈,644.77,291.04,3.6,3.3,15544.3,1.735552241,1.222866053,0,16,92.87
2017/11/4,880690,我的爸爸是森林之王,395.59,37.02,3.5,0.8,15544.3,1.735552241,1.222866053,1,22,51.35
2017/11/4,618704,七十七天,408.6,266.9,3.3,5.2,15544.3,1.735552241,1.222866053,0,2,74.45
2017/11/4,1200664,常在你左右,91.74,62.46,1.2,1.2,15544.3,1.735552241,1.222866053,0,9,16.49
2017/11/4,1198177,缝纫机乐队,174.44,77.13,1,0.9,15544.3,1.735552241,1.222866053,0,37,16.25
2017/11/4,247784,银翼杀手2049,198.61,100.94,0.9,1.1,15544.3,1.735552241,1.222866053,0,9,51.33
2017/11/4,1204596,天才枪手,182.62,71.33,0.9,0.8,15544.3,1.735552241,1.222866053,0,23,29.59
2017/11/4,1176763,追龙,37.13,19.21,0.5,0.4,15544.3,1.735552241,1.222866053,0,36,4.18
2017/11/4,1189812,识色，幸也,9.36,14.81,0.3,0.8,15544.3,1.735552241,1.222866053,0,2,5.85
2017/11/4,1209085,十八洞村,157.39,196.91,0.2,0.4,15544.3,1.735552241,1.222866053,0,23,41.48
2017/11/5,249894,雷神3：诸神黄昏,10405.1,14507.2,44.5,43.9,22176.8,0.806458868,1.735552241,0,3,1862.85
2017/11/5,338328,密战,1387.14,1824.87,15.9,17,22176.8,0.806458868,1.735552241,0,3,158.09
2017/11/5,338402,全球风暴,1751.46,2154.05,12.5,12.2,22176.8,0.806458868,1.735552241,0,10,206.45
2017/11/5,1198214,羞羞的铁拳,699.96,796.85,5.2,4.6,22176.8,0.806458868,1.735552241,0,37,73.56
2017/11/5,341173,王牌特工2：黄金圈,515.84,644.77,3.8,3.6,22176.8,0.806458868,1.735552241,0,17,87.41
2017/11/5,880690,我的爸爸是森林之王,433.28,395.59,3.7,3.5,22176.8,0.806458868,1.735552241,0,23,69.09
2017/11/5,346641,相爱相亲,216.3,226.85,3.5,4,22176.8,0.806458868,1.735552241,0,3,41.72
2017/11/5,618704,七十七天,452.45,408.6,3.4,3.3,22176.8,0.806458868,1.735552241,0,3,83.14
2017/11/5,1198177,缝纫机乐队,152.93,174.44,1.2,1.1,22176.8,0.806458868,1.735552241,0,38,17.75
2017/11/5,1200664,常在你左右,62.81,91.74,1.2,1.2,22176.8,0.806458868,1.735552241,0,10,8.83
2017/11/5,1204596,天才枪手,156.08,182.62,1.1,1,22176.8,0.806458868,1.735552241,0,24,33
2017/11/5,247784,银翼杀手2049,170.24,198.61,0.9,1,22176.8,0.806458868,1.735552241,0,10,57.28
2017/11/5,342109,咕噜咕噜美人鱼,25,25.03,0.5,0.5,22176.8,0.806458868,1.735552241,0,17,5.48
2017/11/5,1176763,追龙,33.33,37.13,0.5,0.5,22176.8,0.806458868,1.735552241,0,37,4.39
2017/11/5,1189812,识色，幸也,9.47,9.36,0.3,0.4,22176.8,0.806458868,1.735552241,0,3,2.75
2017/11/5,1209085,十八洞村,156.84,157.39,0.2,0.3,22176.8,0.806458868,1.735552241,0,24,50.96
2017/11/6,249894,雷神3：诸神黄昏,3944.76,10405.1,43.9,43.8,16989.2,0.401503616,0.806458868,0,4,425.34
2017/11/6,338328,密战,686.77,1387.14,15.9,15.8,16989.2,0.401503616,0.806458868,0,4,57.46
2017/11/6,338402,全球风暴,764.7,1751.46,13.6,12.5,16989.2,0.401503616,0.806458868,0,11,67.62
2017/11/6,1198214,羞羞的铁拳,286.48,699.96,6,5.2,16989.2,0.401503616,0.806458868,0,38,25.9
2017/11/6,341173,王牌特工2：黄金圈,182.26,515.84,4.3,3.7,16989.2,0.401503616,0.806458868,0,18,27.67
2017/11/6,618704,七十七天,281.5,452.45,4.1,3.5,16989.2,0.401503616,0.806458868,0,4,35.23
2017/11/6,346641,相爱相亲,111.95,216.3,3.4,3.5,16989.2,0.401503616,0.806458868,0,4,25.11
2017/11/6,1198177,缝纫机乐队,72.89,152.93,1.5,1.2,16989.2,0.401503616,0.806458868,0,39,5.96
2017/11/6,1200664,常在你左右,42.84,62.81,1.4,1.3,16989.2,0.401503616,0.806458868,0,11,4.17
2017/11/6,1204596,天才枪手,47.71,156.08,1.2,1.1,16989.2,0.401503616,0.806458868,0,25,7.41
2017/11/6,880690,我的爸爸是森林之王,12.71,433.28,1.1,3.8,16989.2,0.401503616,0.806458868,-1,24,2.45
2017/11/6,247784,银翼杀手2049,57.97,170.24,1,1,16989.2,0.401503616,0.806458868,0,11,12.27
2017/11/6,1176763,追龙,19.81,33.33,0.6,0.5,16989.2,0.401503616,0.806458868,0,38,2.2
2017/11/6,1209085,十八洞村,224.27,156.84,0.2,0.3,16989.2,0.401503616,0.806458868,0,25,53.64
2017/11/7,249894,雷神3：诸神黄昏,3300.61,3944.76,43.4,43.1,7051.9,0.927358982,0.401503616,0,5,495.68
2017/11/7,338328,密战,634.43,686.77,15.3,15.8,7051.9,0.927358982,0.401503616,0,5,82.09
2017/11/7,338402,全球风暴,748.84,764.7,13.8,13.6,7051.9,0.927358982,0.401503616,0,12,92.31
2017/11/7,1198214,羞羞的铁拳,280.33,286.48,6.3,6,7051.9,0.927358982,0.401503616,0,39,36.33
2017/11/7,618704,七十七天,388.71,281.5,4.8,4.2,7051.9,0.927358982,0.401503616,0,5,50.91
2017/11/7,341173,王牌特工2：黄金圈,173.27,182.26,4.3,4.2,7051.9,0.927358982,0.401503616,0,19,33.15
2017/11/7,346641,相爱相亲,106.04,111.95,3.2,3.4,7051.9,0.927358982,0.401503616,0,5,25.9
2017/11/7,1198177,缝纫机乐队,72.74,72.89,1.6,1.5,7051.9,0.927358982,0.401503616,0,40,10.06
2017/11/7,1200664,常在你左右,40.91,42.84,1.5,1.4,7051.9,0.927358982,0.401503616,0,12,4.99
2017/11/7,1204596,天才枪手,44.09,47.71,1.2,1.2,7051.9,0.927358982,0.401503616,0,26,8.29
2017/11/7,247784,银翼杀手2049,58.38,57.97,1,1.1,7051.9,0.927358982,0.401503616,0,12,13.57
2017/11/7,880690,我的爸爸是森林之王,11.88,12.71,1,1.1,7051.9,0.927358982,0.401503616,0,25,3.93
2017/11/7,1176763,追龙,19.69,19.81,0.7,0.6,7051.9,0.927358982,0.401503616,0,39,2.09
2017/11/7,1209085,十八洞村,239.94,224.27,0.2,0.4,7051.9,0.927358982,0.401503616,0,26,47.12
2017/11/8,249894,雷神3：诸神黄昏,2954.3,3300.61,42.8,42.7,6475.5,0.927358982,0.927358982,0,6,457.23
2017/11/8,338328,密战,590.87,634.43,15,15.2,6475.5,0.927358982,0.927358982,0,6,83.79
2017/11/8,338402,全球风暴,713.76,748.84,13.9,13.8,6475.5,0.927358982,0.927358982,0,13,93.15
2017/11/8,1198214,羞羞的铁拳,272,280.33,6.4,6.3,6475.5,0.927358982,0.927358982,0,40,34.03
2017/11/8,618704,七十七天,496.82,388.71,5.4,4.8,6475.5,0.927358982,0.927358982,0,6,73
2017/11/8,341173,王牌特工2：黄金圈,160.22,173.27,4.3,4.3,6475.5,0.927358982,0.927358982,0,20,31.63
2017/11/8,346641,相爱相亲,113.99,106.04,3.1,3.2,6475.5,0.927358982,0.927358982,0,6,28.45
2017/11/8,1198177,缝纫机乐队,68,72.74,1.7,1.6,6475.5,0.927358982,0.927358982,0,41,9.49
2017/11/8,1200664,常在你左右,37.39,40.91,1.5,1.5,6475.5,0.927358982,0.927358982,0,13,5.16
2017/11/8,1204596,天才枪手,40.59,44.09,1.2,1.2,6475.5,0.927358982,0.927358982,0,27,7.84
2017/11/8,247784,银翼杀手2049,50.25,58.38,1,1.1,6475.5,0.927358982,0.927358982,0,13,13.06
2017/11/8,880690,我的爸爸是森林之王,13.99,11.88,1,1,6475.5,0.927358982,0.927358982,0,26,3.76
2017/11/8,1176763,追龙,18.44,19.69,0.7,0.7,6475.5,0.927358982,0.927358982,0,40,2.12
2017/11/8,1209085,十八洞村,261.77,239.94,0.3,0.5,6475.5,0.927358982,0.927358982,0,27,55.18
2017/11/9,249894,雷神3：诸神黄昏,2554.65,2954.3,41.8,42,6116,0.927358982,0.927358982,0,7,412.26
2017/11/9,338328,密战,509.77,590.87,14.6,15,6116,0.927358982,0.927358982,0,7,72.38
2017/11/9,338402,全球风暴,649.36,713.76,13.8,13.8,6116,0.927358982,0.927358982,0,14,87.83
2017/11/9,1198214,羞羞的铁拳,253.42,272,6.4,6.5,6116,0.927358982,0.927358982,0,41,32.83
2017/11/9,618704,七十七天,526.59,496.82,6.3,5.7,6116,0.927358982,0.927358982,0,7,78.04
2017/11/9,341173,王牌特工2：黄金圈,149.68,160.22,4.2,4.2,6116,0.927358982,0.927358982,0,21,32.02
2017/11/9,346641,相爱相亲,111.62,113.99,3.1,3.1,6116,0.927358982,0.927358982,0,7,28.59
2017/11/9,1198177,缝纫机乐队,64.53,68,1.6,1.6,6116,0.927358982,0.927358982,0,42,9
2017/11/9,1200664,常在你左右,33.4,37.39,1.5,1.5,6116,0.927358982,0.927358982,0,14,5.61
2017/11/9,1204596,天才枪手,37.91,40.59,1.2,1.2,6116,0.927358982,0.927358982,0,28,7.59
2017/11/9,247784,银翼杀手2049,48.53,50.25,1,1,6116,0.927358982,0.927358982,0,14,12.54
2017/11/9,880690,我的爸爸是森林之王,9.44,13.99,0.9,1,6116,0.927358982,0.927358982,0,27,3.9
2017/11/9,1176763,追龙,18.62,18.44,0.7,0.7,6116,0.927358982,0.927358982,0,41,2.01
2017/11/9,1209085,十八洞村,248.97,261.77,0.3,0.5,6116,0.927358982,0.927358982,0,28,81.9
2017/11/10,249894,雷神3：诸神黄昏,3162.17,2554.65,20.5,41.2,5580.7,1.222866053,0.927358982,0,8,428.8
2017/11/10,338402,全球风暴,214.24,649.36,2.2,13.8,5580.7,1.222866053,0.927358982,0,15,26.19
2017/11/10,618704,七十七天,350.28,526.59,1.7,6.4,5580.7,1.222866053,0.927358982,0,8,48.74
2017/11/10,338328,密战,63.41,509.77,1.3,14.7,5580.7,1.222866053,0.927358982,0,8,17.38
2017/11/10,1198214,羞羞的铁拳,94.29,253.42,1,6.4,5580.7,1.222866053,0.927358982,0,42,8.94
2017/11/10,341173,王牌特工2：黄金圈,38.72,149.68,0.4,4.2,5580.7,1.222866053,0.927358982,0,22,5.71
2017/11/10,880690,我的爸爸是森林之王,24.63,9.44,0.4,0.9,5580.7,1.222866053,0.927358982,0,28,4.07
2017/11/10,346641,相爱相亲,36.99,111.62,0.3,3.1,5580.7,1.222866053,0.927358982,0,8,9.15
2017/11/10,1198177,缝纫机乐队,18.71,64.53,0.3,1.6,5580.7,1.222866053,0.927358982,0,43,1.92
2017/11/10,1209085,十八洞村,197.75,248.97,0.2,0.5,5580.7,1.222866053,0.927358982,0,29,51.51
2017/11/10,1204596,天才枪手,13.75,37.91,0.2,1.1,5580.7,1.222866053,0.927358982,0,29,2.05
2017/11/10,247784,银翼杀手2049,18.67,48.53,0.1,1,5580.7,1.222866053,0.927358982,0,15,4.63
2017/11/11,344422,东方快车谋杀案,5473.37,3283.74,23.5,23.2,10844.9,1.735552241,1.222866053,0,2,1003.52
2017/11/11,249894,雷神3：诸神黄昏,6641.81,3162.17,21.7,20,10844.9,1.735552241,1.222866053,0,9,861.24
2017/11/11,344500,狂兽,1566.52,1715.34,18.3,21.2,10844.9,1.735552241,1.222866053,0,2,212.96
2017/11/11,343985,烽火芳菲,454.95,514.49,7.1,10.2,10844.9,1.735552241,1.222866053,0,2,134.34
2017/11/11,342193,天生不对,602.4,443.48,5.6,7.8,10844.9,1.735552241,1.222866053,0,2,99.33
2017/11/11,368034,兄弟，别闹！,292.92,412.89,4.1,5.7,10844.9,1.735552241,1.222866053,0,2,73.8
2017/11/11,618704,七十七天,753.8,350.28,2.5,1.8,10844.9,1.735552241,1.222866053,0,9,109
2017/11/11,338402,全球风暴,471.7,214.24,2.2,2.2,10844.9,1.735552241,1.222866053,0,16,43.91
2017/11/11,1198214,羞羞的铁拳,292.75,94.29,1.3,1.1,10844.9,1.735552241,1.222866053,0,43,25.71
2017/11/11,338328,密战,97.46,63.41,1,1.4,10844.9,1.735552241,1.222866053,0,9,14.69
2017/11/11,880690,我的爸爸是森林之王,60.69,24.63,0.5,0.4,10844.9,1.735552241,1.222866053,1,29,7.79
2017/11/11,341173,王牌特工2：黄金圈,97.66,38.72,0.4,0.4,10844.9,1.735552241,1.222866053,0,23,15.4
2017/11/11,367991,猪太狼的夏天,6.02,9.74,0.4,2.1,10844.9,1.735552241,1.222866053,0,2,3
2017/11/11,346641,相爱相亲,81.05,36.99,0.3,0.3,10844.9,1.735552241,1.222866053,0,9,19.39
2017/11/11,1198177,缝纫机乐队,52.43,18.71,0.3,0.3,10844.9,1.735552241,1.222866053,0,44,4.37
2017/11/11,1204596,天才枪手,32.72,13.75,0.2,0.2,10844.9,1.735552241,1.222866053,0,30,5.15
2017/11/11,1200664,常在你左右,14.51,7.34,0.2,0.2,10844.9,1.735552241,1.222866053,0,16,1.52
2017/11/11,1209085,十八洞村,139.23,197.75,0.1,0.3,10844.9,1.735552241,1.222866053,0,30,43.68
2017/11/11,247784,银翼杀手2049,41.57,18.67,0.1,0.1,10844.9,1.735552241,1.222866053,0,16,12.81
2017/11/12,344422,东方快车谋杀案,3857.78,5473.37,23.8,23.1,18322.9,0.806458868,1.735552241,0,3,637.74
2017/11/12,249894,雷神3：诸神黄昏,4628.8,6641.81,23.1,21.5,18322.9,0.806458868,1.735552241,0,10,662.26
2017/11/12,344500,狂兽,1241.01,1566.52,15.9,17.9,18322.9,0.806458868,1.735552241,0,3,130.7
2017/11/12,617007,精灵宝可梦：波尔凯尼恩与机巧的玛机雅娜,696.25,841.66,9,9.5,18322.9,0.806458868,1.735552241,0,2,154.08
2017/11/12,343985,烽火芳菲,318.31,454.95,6.2,7,18322.9,0.806458868,1.735552241,0,3,78.45
2017/11/12,342193,天生不对,416.31,602.4,5.4,5.7,18322.9,0.806458868,1.735552241,0,3,64.76
2017/11/12,368034,兄弟，别闹！,190.6,292.92,3.7,4,18322.9,0.806458868,1.735552241,0,3,49.43
2017/11/12,618704,七十七天,786.36,753.8,3.5,2.6,18322.9,0.806458868,1.735552241,0,10,121.13
2017/11/12,338402,全球风暴,453.91,471.7,2.7,2.3,18322.9,0.806458868,1.735552241,0,17,47.64
2017/11/12,1198214,羞羞的铁拳,283.13,292.75,1.8,1.5,18322.9,0.806458868,1.735552241,0,44,25.41
2017/11/12,338328,密战,76.83,97.46,1.1,1.1,18322.9,0.806458868,1.735552241,0,10,11.5
2017/11/12,880690,我的爸爸是森林之王,84.57,60.69,0.6,0.5,18322.9,0.806458868,1.735552241,0,30,14.3
2017/11/12,341173,王牌特工2：黄金圈,86.3,97.66,0.5,0.4,18322.9,0.806458868,1.735552241,0,24,15.03
